          atime          uplus          yplus           Wshr          trash          trash
  7.8507600E+01  2.9663274E+01  1.3694897E+01  6.3429977E-04  2.3382000E-01  2.3382000E-01
  7.8507600E+01  2.9918744E+01  1.4378867E+01  6.3429977E-04  2.3914000E-01  2.3914000E-01
  7.8507600E+01  3.0177956E+01  1.5064123E+01  6.3429977E-04  2.4447000E-01  2.4447000E-01
  7.8507600E+01  3.0441487E+01  1.5748092E+01  6.3429977E-04  2.4979000E-01  2.4979000E-01
  7.8507600E+01  3.0706244E+01  1.6433347E+01  6.3429977E-04  2.5512000E-01  2.5512000E-01
  7.8507600E+01  3.0966606E+01  1.7118603E+01  6.3429977E-04  2.6045000E-01  2.6045000E-01
  7.8507600E+01  3.1219903E+01  1.7802573E+01  6.3429977E-04  2.6577000E-01  2.6577000E-01
  7.8507600E+01  3.1469755E+01  1.8487828E+01  6.3429977E-04  2.7110000E-01  2.7110000E-01
  7.8507600E+01  3.1716458E+01  1.9171798E+01  6.3429977E-04  2.7642000E-01  2.7642000E-01
  7.8507600E+01  3.1958675E+01  1.9857054E+01  6.3429977E-04  2.8175000E-01  2.8175000E-01
  7.8507600E+01  3.2192418E+01  2.0541024E+01  6.3429977E-04  2.8707000E-01  2.8707000E-01
  7.8507600E+01  3.2415409E+01  2.1226281E+01  6.3429977E-04  2.9240000E-01  2.9240000E-01
  7.8507600E+01  3.2624985E+01  2.1911534E+01  6.3429977E-04  2.9773000E-01  2.9773000E-01
  7.8507600E+01  3.2823045E+01  2.2595504E+01  6.3429977E-04  3.0305000E-01  3.0305000E-01
  7.8507600E+01  3.3014087E+01  2.3280760E+01  6.3429978E-04  3.0838000E-01  3.0838000E-01
  7.8507600E+01  3.3200561E+01  2.3964730E+01  6.3429977E-04  3.1370000E-01  3.1370000E-01
  7.8507600E+01  3.3386057E+01  2.4649985E+01  6.3429977E-04  3.1903000E-01  3.1903000E-01
  7.8507600E+01  3.3572129E+01  2.5335241E+01  6.3429977E-04  3.2436000E-01  3.2436000E-01
  7.8507600E+01  3.3759297E+01  2.6019211E+01  6.3429977E-04  3.2968000E-01  3.2968000E-01
  7.8507600E+01  3.3949843E+01  2.6704467E+01  6.3429977E-04  3.3501000E-01  3.3501000E-01
  7.8507600E+01  3.4145180E+01  2.7388434E+01  6.3429977E-04  3.4033000E-01  3.4033000E-01
  7.8507600E+01  3.4345765E+01  2.8073692E+01  6.3429977E-04  3.4566000E-01  3.4566000E-01
