          atime          uvari          vvari          wvari          pvari          tvari
  3.6000000E+02  1.6313402E-02  2.5349719E-03  4.8464790E-03  6.7843777E-05  0.0000000E+00
  3.6000000E+02  1.8403497E-02  2.3634120E-03  4.8677029E-03  6.9319438E-05  0.0000000E+00
  3.6000000E+02  2.0631181E-02  2.1575245E-03  4.8075311E-03  7.0209452E-05  0.0000000E+00
  3.6000000E+02  2.2540064E-02  1.9778003E-03  4.7199483E-03  7.0312390E-05  0.0000000E+00
  3.6000000E+02  2.3507377E-02  1.8860829E-03  4.6665680E-03  7.0070391E-05  0.0000000E+00
  3.6000000E+02  2.3507377E-02  1.8860829E-03  4.6665680E-03  7.0070391E-05  0.0000000E+00
  3.6000000E+02  2.4265682E-02  1.8136947E-03  4.6206315E-03  6.9757370E-05  0.0000000E+00
  3.6000000E+02  2.6037552E-02  1.6420290E-03  4.4977618E-03  6.8649882E-05  0.0000000E+00
  3.6000000E+02  2.8618397E-02  1.3788145E-03  4.2687288E-03  6.6367516E-05  0.0000000E+00
  3.6000000E+02  3.1297128E-02  1.0632862E-03  3.9200901E-03  6.3196905E-05  0.0000000E+00
  3.6000000E+02  3.2895562E-02  7.7005814E-04  3.5219779E-03  5.9919858E-05  0.0000000E+00
  3.6000000E+02  3.2896712E-02  5.6675979E-04  3.1915253E-03  5.7387186E-05  0.0000000E+00
  3.6000000E+02  3.2384323E-02  4.8059735E-04  3.0282523E-03  5.6225219E-05  0.0000000E+00
  3.6000000E+02  3.2384323E-02  4.8059735E-04  3.0282523E-03  5.6225219E-05  0.0000000E+00
  3.6000000E+02  3.1865800E-02  4.2989505E-04  2.9223587E-03  5.5507505E-05  0.0000000E+00
  3.6000000E+02  3.0122593E-02  3.2800072E-04  2.6768967E-03  5.3974445E-05  0.0000000E+00
  3.6000000E+02  2.6168219E-02  2.0897693E-04  2.2987408E-03  5.1970908E-05  0.0000000E+00
  3.6000000E+02  1.9692458E-02  1.0845006E-04  1.8150476E-03  4.9991758E-05  0.0000000E+00
  3.6000000E+02  1.2516636E-02  4.6026362E-05  1.3032719E-03  4.8516388E-05  0.0000000E+00
  3.6000000E+02  7.3896098E-03  1.8313899E-05  8.9163538E-04  4.7719824E-05  0.0000000E+00
  3.6000000E+02  5.3357457E-03  1.0433132E-05  7.0030896E-04  4.7456406E-05  0.0000000E+00
  3.6000000E+02  5.3357457E-03  1.0433132E-05  7.0030896E-04  4.7456406E-05  0.0000000E+00
  3.6000000E+02  4.6954645E-03  8.3594639E-06  6.3567013E-04  4.7382206E-05  0.0000000E+00
  3.6000000E+02  3.4279709E-03  4.8277615E-06  4.9823750E-04  4.7251061E-05  0.0000000E+00
